id,text,json
196,"Warm Apple Compote
Cook 3 sliced apples with 2 tablespoons of sugar and ¼ cup of water for 12 minutes until soft.","{""title"": ""Crispy Herb Bread"", ""ingredients"": [""4 tsp. olive oil"", ""1/2 tsp. garlic powder"", ""1 loaf French bread, halved lengthwise"", ""1 tsp. dried thyme"", ""1/4 tsp. dried marjoram"", ""1/2 tsp. paprika"", ""3 Tbsp. grated Parmesan cheese""], ""directions"": [""In a small bowl, combine oil and garlic powder. Brush over the bread. Mix together thyme, marjoram, paprika and grated cheese. Place bread halves on a baking sheet; sprinkle with cheese and herb mixture. Bake in 425° oven for 7 to 9 minutes, until lightly browned. Cut each half into 5 slices.""]}"
197,"Fried Polenta Slices
Slice 400 g of cooked polenta and fry in 2 tablespoons of oil for 4 minutes per side until crisp. Season with ½ teaspoon of salt.","{""title"": ""Festive Fruit Salad"", ""ingredients"": [""1 (20 oz.) can pineapple chunks, drained (reserve juice)"", ""1 (11 oz.) can mandarin oranges"", ""2 c. grapes"", ""2 c. miniature marshmallows"", ""1 c. sliced strawberries"", ""3 c. chopped apples, peeled if desired"", ""2 tsp. lemon juice"", ""2 tsp. orange juice"", ""1 Tbsp. cornstarch"", ""1/4 c. sugar"", ""2 bananas, sliced"", ""1/2 c. nuts (pecans)""], ""directions"": [""Combine pineapple, oranges, grapes, strawberries and apples. Sprinkle with lemon juice."", ""Add marshmallows and chill.""]}"
198,"Yogurt Banana Bowl
Slice 1 banana and mix with 1 cup of plain yogurt and 1 teaspoon of honey.","{""title"": ""Fresh Strawberry Pie"", ""ingredients"": [""1 qt. strawberries"", ""3/4 c. water"", ""pinch of salt"", ""1 c. sugar"", ""3 Tbsp. cornstarch"", ""dash of cinnamon"", ""1 Tbsp. butter""], ""directions"": [""Cut up 1 cup strawberries."", ""Add water."", ""Cook for 2 minutes. Mix sugar and starch and add to fruit mixture."", ""Cook until thick and clear."", ""Add butter, lemon juice and salt; cool."", ""Arrange berries in prepared pie crust."", ""Top with cooked mixture."", ""Chill at least 2 hours."", ""Top with whipped cream and strawberry.""]}"
199,"Simple Lentil Rice
Cook ½ cup of lentils together with 1 cup of rice in 2½ cups of water and 1 teaspoon of salt until tender.","{""title"": ""Egg Custard"", ""ingredients"": [""2 c. sugar"", ""5 eggs"", ""2 c. milk"", ""2 Tbsp. cornstarch"", ""2 1/2 tsp. vanilla"", ""ground cinnamon"", ""1 pie shell""], ""directions"": [""Preheat oven to 400°."", ""Bake empty pie shell 5 minutes."", ""Remove from oven; set aside.""]}"
200,"Butter Garlic Toast
Mix 1 tablespoon of softened butter with 1 minced garlic clove and spread over toasted bread slices. Serve warm.","{""title"": ""Chicken Giblet Gravy"", ""ingredients"": [""4 to 5 c. chicken broth"", ""3 boiled eggs, chopped"", ""1 c. chopped chicken"", ""salt and pepper to taste"", ""3 Tbsp. flour (self-rising)"", ""2 Tbsp. water""], ""directions"": [""Mix first 4 ingredients in saucepan and bring to boil."", ""Reduce to low-medium heat and add flour-water mixture."", ""Let simmer 5 to 10 minutes over low heat.""]}"
201,"Beef Brisket
In a bowl, mix 1 cup catsup with 1 cup water, 1/2 minced onion, 2 tablespoons cider vinegar, 1 tablespoon prepared horseradish, 1 tablespoon prepared mustard, 1 teaspoon salt, and 1/2 teaspoon pepper to make a tangy sauce. Place a 4 lb beef brisket fat-side up in a shallow dish, pour the sauce over it, cover, and refrigerate for several hours or overnight so the flavors soak in. Roast the brisket in a preheated 300°F (about 150°C) oven for 3 1/2 to 4 hours, until very tender. Slice against the grain and serve with the sauce from the pan.","{""title"": ""Beef Brisket"", ""ingredients"": [""4 lb. beef brisket"", ""1 c. catsup"", ""1 c. water"", ""1/2 onion, minced"", ""2 Tbsp. cider vinegar"", ""1 Tbsp. prepared horseradish"", ""1 Tbsp. prepared mustard"", ""1 tsp. salt"", ""1/2 tsp. pepper""], ""directions"": [""Mix catsup, water, onion, vinegar, horseradish, mustard, salt and pepper."", ""Place brisket, fat side up, in shallow dish."", ""Cover and refrigerate several hours or overnight."", ""Roast in a preheated oven at 300° until tender (3 1/2 to 4 hours)."", ""Slice against the grain and serve with sauce.""]}"
202,"Fruit Medley
In a saucepan, combine 3 tablespoons tapioca, 1 cup water, and 1/2 cup sugar, and let it stand for 5 minutes. Cook over medium heat, stirring, until the tapioca turns clear, then add 1 1/2 cups water and 1 can (6 oz) thawed frozen orange juice concentrate. Stir in 1 can (11 oz) mandarin oranges (drained) and 1 can (16 oz) peach slices (drained and cut in half). Chill thoroughly, preferably overnight. Just before serving, add 1 bag (16 oz) frozen whole strawberries (thawed) and 2 large bananas (sliced), mixing gently so the fruit stays intact. Serve in dessert bowls and top each portion with a scoop of lime sherbet; this makes about 8 servings.","{""title"": ""Fruit Medley"", ""ingredients"": [""3 Tbsp. tapioca"", ""1 c. water"", ""1/2 c. sugar"", ""1 1/2 c. water"", ""1 (6 oz.) can frozen orange juice, thawed"", ""1 (11 oz.) can Mandarin oranges, drained"", ""1 (16 oz.) can peach slices, cut in half and drained"", ""1 (16 oz.) bag frozen whole strawberries, thawed"", ""2 large bananas"", ""lime sherbet""], ""directions"": [""Allow tapioca, 1 cup water and sugar to stand 5 minutes, then cook until clear."", ""Add 1 1/2 cups water, orange juice, oranges and peaches."", ""Chill well, even overnight."", ""Before serving, add strawberries and bananas."", ""(Add fruit early enough to allow flavors to blend.)"", ""Top with lime sherbet in fruit or sauce dishes."", ""Serves 8.""]}"
203,"Nana’s Cornbread (9-inch skillet or 8x8 pan)
Preheat the oven to 425°F (about 220°C) and place 1/4 cup bacon fat in the 9-inch iron skillet (or 8x8 pan) to melt as the oven heats. In a bowl, stir 1/2 teaspoon baking soda into 1 cup buttermilk, then add 1 cup corn meal, 1 cup flour, 1 to 2 tablespoons sugar (depending on how sweet you like it), 1/2 teaspoon salt, 2 teaspoons baking soda, and 1 egg. Mix until just combined, then carefully pour the batter into the hot pan with the melted bacon fat. Bake for 20 to 25 minutes, until golden brown and set in the center.","{""title"": ""Nana'S Cornbread(For 9-Inch Iron Skillet Or 8 X 8-Inch Pan)"", ""ingredients"": [""1 c. corn meal"", ""1 c. flour"", ""1 to 2 Tbsp. sugar"", ""1/2 tsp. salt"", ""2 tsp. baking soda"", ""1 egg"", ""1 c. buttermilk"", ""1/4 c. bacon fat""], ""directions"": [""Stir 1/2 teaspoon baking soda into 1 cup buttermilk."", ""Melt 1/4 cup bacon fat into pan you are using in the oven you are preheating."", ""Mix ingredients."", ""Bake at 425° for 20 to 25 minutes or until golden brown.""]}"
204,"Marinated Pork Roast
In a bowl, combine 1/2 cup sherry, 1/2 cup soy sauce, 1 tablespoon dry mustard, 1 teaspoon thyme, 2 minced garlic cloves, and 1 teaspoon ginger to make a marinade. Place 1 rolled pork roast (4 to 5 lb) into a large plastic bag set inside a deep bowl, pour in the marinade, and seal tightly. Let it marinate 2 to 3 hours at room temperature or overnight in the refrigerator, pressing the bag against the meat occasionally to distribute the marinade. Remove the roast, place it uncovered in a roasting pan, and cook at 325°F (about 165°C) for about 3 hours, basting with the marinade during the last hour. Slice and serve.","{""title"": ""Marinated Pork Roast"", ""ingredients"": [""1 (4 to 5 lb.) rolled pork roast"", ""1/2 c. sherry"", ""1 Tbsp. dry mustard"", ""1 tsp. thyme"", ""1/2 c. soy sauce"", ""2 minced garlic cloves"", ""1 tsp. ginger""], ""directions"": [""Combine all ingredients except roast."", ""Place roast in plastic bag and set in deep bowl."", ""Pour in marinade and close bag tightly. Let stand 2 to 3 hours at room temperature or overnight in refrigerator."", ""Occasionally press bag against meat to distribute marinade."", ""Remove meat."", ""Roast, uncovered, at 325° for 3 hours. Baste with marinade the last hour.""]}"
205,"Dad’s Chili
Heat 1 tablespoon oil in a saucepan over medium heat and fry 2 lb pork tenderloin cut into cubes until lightly browned. Add 1 tablespoon minced garlic and cook briefly, then drain excess fat if needed. Dice 6 to 10 roasted and peeled Pueblo green chilies and add them to the pot along with 1 can stewed tomatoes and garlic salt to taste. Pour in 3 cups of the 4 cups water and bring to a steady simmer. In a small bowl, dissolve 3 teaspoons cornstarch in the remaining 1 cup water, then stir it into the chili to thicken. Simmer over medium heat until slightly thickened and the pork is tender, adjusting garlic salt (and salt if needed) before serving.","{""title"": ""Dad'S Chili"", ""ingredients"": [""2 lb. pork tenderloin, cubed"", ""1 Tbsp. oil"", ""1 Tbsp. minced garlic"", ""6 to 10 roasted and peeled Pueblo green chilies"", ""1 can stewed tomatoes"", ""4 c. water"", ""3 tsp. cornstarch"", ""garlic salt to taste""], ""directions"": [""Fry pork in oil in saucepan over medium heat."", ""Add minced garlic to pork."", ""Dice green chilies and sprinkle with garlic salt. Drain meat."", ""Add 3 cups of water."", ""Add green chilies and diced tomatoes; add with garlic salt."", ""Mix cornstarch to remaining cup of water."", ""Then add to mixture."", ""Salt to taste."", ""Cook at medium heat.""]}"
206,"Spoon Rolls
Dissolve 1 package dry yeast in 2 cups lukewarm water, then stir in 1/4 cup sugar, 3/4 cup melted Crisco, and 1 egg. Add 4 cups self-rising flour and mix until you have a thick batter. Spoon the batter into a well-greased muffin tin, filling each cup about 2/3 full. Bake at 425°F (about 220°C) for about 20 minutes, until golden brown. If you want to bake later, the batter can be kept sealed in the refrigerator for up to 2 weeks.","{""title"": ""Spoon Rolls"", ""ingredients"": [""3/4 c. Crisco, melted"", ""1 egg"", ""1 pkg. dry yeast"", ""4 c. self-rising flour"", ""2 c. lukewarm water"", ""1/4 c. sugar""], ""directions"": [""Dissolve yeast in warm water."", ""Mix with other ingredients."", ""To bake, spoon batter into well-greased muffin tin about 2/3 full. Bake at 425° for 20 minutes or until golden brown. Will keep in refrigerator for 2 weeks if sealed in Tupperware bowl.""]}"
207,"Chicago Crunchy Chocolate Chip Cookies
Preheat the oven to 350°F (about 175°C). Sift together 3 1/2 cups flour, 3 teaspoons baking soda, and 1 teaspoon salt. In a large bowl, beat 1/2 cup butter with 1 cup packed brown sugar and 1 cup granulated sugar until blended, then beat in 1 egg, 1 tablespoon milk, and 2 tablespoons vanilla. Mix in 1 cup vegetable oil, then stir in 1 cup quick oats, 1 cup cornflakes, and 1 package (12 oz) semi-sweet chocolate pieces. Add the flour mixture and stir until a dough forms. Drop spoonfuls onto baking sheets and bake until set and crisp at the edges, about 10 to 12 minutes.","{""title"": ""Chicago Crunchy Chocolate Chip Cookies"", ""ingredients"": [""3 1/2 c. flour"", ""3 tsp. baking soda"", ""1 c. packed brown sugar"", ""1 Tbsp. milk"", ""2 Tbsp. vanilla"", ""1 c. cornflakes"", ""1 (12 oz.) pkg. chocolate pieces (semi-sweet)"", ""1 tsp. salt"", ""1/2 c. butter"", ""1 c. granulated sugar"", ""1 egg"", ""1 c. vegetable oil"", ""1 c. quick oats""], ""directions"": [""Sift flour, baking soda and salt onto wax paper."", ""Preheat oven to moderate (350°)."", ""Beat butter, margarine, brown sugar, granulated sugar, egg, milk and vanilla in a bowl until well blended.""]}"
208,"Salad Dressing
Place 2 tablespoons lemon juice (or wine vinegar), 1 tablespoon honey, 1 diced garlic clove, 1 tablespoon rosemary, 2 tablespoons water, 1 small diced onion, 1 tablespoon flax seed, and 1 teaspoon parsley into a blender. Blend until smooth, then taste and adjust acidity or sweetness if needed. Chill before serving for best flavor.","{""title"": ""Salad Dressing"", ""ingredients"": [""2 Tbsp. lemon juice or wine vinegar"", ""1 Tbsp. honey"", ""1 clove garlic, diced"", ""1 Tbsp. rosemary"", ""2 Tbsp. water"", ""1 small diced onion"", ""1 Tbsp. flax seed"", ""1 tsp. parsley""], ""directions"": [""Place in blender until smooth.""]}"
209,"Leroy’s Heavenly Hash
In a large bowl, combine 1 No. 2 can fruit cocktail (about 29 oz), 4 bananas (cut up), 1 small bag miniature marshmallows, 1 package (8 oz) pecan pieces, 1 pint Cool Whip, and 1 small can crushed pineapple. Mix gently until evenly combined, then refrigerate until cold and serve.","{""title"": ""Leroy'S Heavenly Hash"", ""ingredients"": [""No. 2 can fruit cocktail"", ""4 bananas, cut up"", ""1 small bag miniature marshmallows"", ""1 (8 oz.) pkg. pecan pieces"", ""1 pt. Cool Whip"", ""1 small can crushed pineapple""], ""directions"": [""Mix in a large bowl."", ""Refrigerate and serve cold.""]}"
210,"Banana Cream Pie
Whisk together 2 1/2 cups milk, 1/4 cup heavy cream, and 2 egg yolks. In a heavy saucepan, combine 2/3 cup sugar with 4 tablespoons cornstarch, then whisk in the milk mixture. Cook over medium heat, stirring occasionally for about 5 minutes, then stir constantly until it comes to a boil, about 7 minutes more. Boil for 1 minute while stirring, then remove from heat and stir in 2 teaspoons vanilla and 3 tablespoons room-temperature butter. Fold in 1 to 2 sliced bananas, pour into a baked pie shell, smooth the top, and finish with meringue or whipped cream.","{""title"": ""Banana Cream Pie"", ""ingredients"": [""2 1/2 c. milk"", ""1/4 c. heavy cream"", ""2 egg yolks"", ""2/3 c. sugar"", ""4 Tbsp. cornstarch"", ""2 tsp. vanilla"", ""3 Tbsp. butter (room temperature)"", ""1 or 2 sliced bananas""], ""directions"": [""Whisk together the milk, cream and egg yolks."", ""Combine the sugar and cornstarch in heavy saucepan."", ""Whisk in the yolk mixture and cook over medium heat, stirring occasionally, for 5 minutes. Then stir the mixture constantly until it comes to a boil, about 7 minutes more."", ""Boil, stirring, 1 minute."", ""Remove the saucepan from heat and stir in the vanilla, butter and bananas."", ""Pour into baked pie shell and smooth top."", ""Finish with meringue or whipped cream topping.""]}"
211,"Marinated Onions and Blue Cheese
Whisk together 1/2 cup olive oil, 2 teaspoons lemon juice, 1 teaspoon salt, a dash of pepper, and 1/2 teaspoon sugar. Stir in 1/4 cup crumbled blue cheese, then add 2 cups sliced red or yellow onions and toss until coated. Chill briefly before serving so the flavors blend.","{""title"": ""Marinated Onions And Blue Cheese"", ""ingredients"": [""1/2 c. olive oil"", ""2 tsp. lemon juice"", ""1 tsp. salt"", ""dash of pepper"", ""1/2 tsp. sugar"", ""1/4 c. crumbled Blue cheese"", ""2 c. sliced red or yellow onions""], ""directions"": [""Mix olive oil, lemon juice, salt, pepper and sugar."", ""Add Blue cheese and onions.""]}"
212,"Cheese Cake (Graham Cracker Base)
Grease a springform pan (or a 13x9-inch pan). Mix 1 1/2 cups graham cracker crumbs with 1/2 cup melted butter, 1/4 teaspoon cinnamon, and 1/4 cup sugar. Press the mixture firmly into the bottom of the pan and slightly up the sides. In a bowl, beat 1 package (16 oz) cream cheese with 1/3 cup milk, 1/2 cup sugar, 3 eggs, and 4 tablespoons lemon juice until smooth, then pour over the crust and bake at 350°F (about 175°C) until set (typically 40–55 minutes depending on pan size). Chill before slicing.","{""title"": ""Cheese Cake"", ""ingredients"": [""1 1/2 c. graham cracker crumbs"", ""1/2 c. butter"", ""1/4 tsp. cinnamon"", ""1/4 c. sugar"", ""1 (16 oz.) pkg. cream cheese"", ""1/3 c. milk"", ""1/2 c. sugar"", ""3 eggs"", ""4 Tbsp. lemon juice""], ""directions"": [""Grease a spring-form pan (you can use a 13 x 9-inch pan) and pat mixture of graham cracker crumbs, butter, cinnamon and 1/4 cup sugar in bottom and a little up the sides of the pan.""]}"
213,"Carrot Bread
In a bowl, mix 1 cup sugar with 2/3 cup oil, then beat in 2 eggs. Add 1 1/2 cups flour, 1 teaspoon baking soda, 1 teaspoon baking powder, and 1 teaspoon cinnamon, mixing until smooth. Stir in 1 jar junior strained carrots (baby food) and 1/2 cup nuts. Pour into a greased loaf pan and bake at 350°F (about 175°C) for about 1 hour, until a toothpick comes out clean.","{""title"": ""Carrot Bread"", ""ingredients"": [""1 c. sugar"", ""2/3 c. oil"", ""2 eggs"", ""1 1/2 c. flour"", ""1 tsp. baking soda"", ""1 tsp. baking powder"", ""1 tsp. cinnamon"", ""1 jar junior strained carrots (baby food)"", ""1/2 c. nuts""], ""directions"": [""Mix all ingredients in order."", ""Bake in greased loaf pan for 1 hour at 350°.""]}"
